dVmax,ADP90,ADP50,Vreps,tdV
3.84097,199,182,-87.6345,5.95955
4.45432,225,210,-87.4836,5.92955
4.7279,245,223,-87.9069,5.91955
4.06591,238,224,-87.479,5.94955
2.61918,257,241,-87.5699,5.99955
3.19437,249,230,-87.5727,5.97955
2.65389,192,172,-87.9189,5.99955
2.80709,240,229,-87.1339,5.99955
5.00721,250,235,-87.4914,5.91955
3.24387,287,267,-87.5286,5.97955
2.70786,259,241,-87.6673,5.99955
2.86813,185,172,-87.3703,5.99955
3.03018,224,209,-87.4071,5.99955
3.8825,162,150,-87.1707,5.95955
3.63585,197,180,-87.5574,5.95955
4.58911,196,182,-87.4574,5.92955
3.66849,169,151,-87.8885,5.95955
3.5524,195,183,-87.1161,5.96955
3.28097,205,186,-87.8321,5.97955
3.17613,245,230,-87.4964,5.98955
3.37492,250,234,-87.1621,5.96955
3.07705,222,200,-87.5757,5.97955
4.44607,240,223,-87.7506,5.93955
4.73098,179,165,-87.5113,5.91955
3.6981,229,217,-87.3419,5.96955
3.68895,213,199,-87.4904,5.96955
4.43403,265,249,-87.6209,5.93955
5.01916,222,201,-87.5357,5.90955
3.3375,244,223,-87.8619,5.97955
2.87906,202,183,-88.0822,5.99955
4.66069,187,174,-87.2311,5.92955
2.90364,231,216,-87.6978,5.99955
3.90797,234,222,-87.4112,5.95955
3.607,213,194,-87.8056,5.96955
4.22758,163,147,-87.7494,5.94955
4.94238,250,233,-87.3989,5.90955
4.05805,155,142,-87.2659,5.94955
3.57783,232,216,-87.5484,5.96955
3.53575,234,215,-87.5677,5.96955
4.96513,204,190,-87.3694,5.91955
4.75848,270,252,-87.4302,5.91955
2.84506,207,193,-87.4132,5.99955
4.94838,218,200,-88.1052,5.91955
4.42093,218,203,-87.669,5.93955
4.02246,224,211,-87.3326,5.94955
4.08697,258,241,-87.449,5.93955
4.19933,203,190,-87.3536,5.93955
3.46181,226,213,-87.3856,5.97955
3.48004,204,187,-87.5051,5.96955
4.33252,212,199,-87.5263,5.93955
2.85216,229,211,-87.6626,5.99955
4.64458,229,215,-87.3701,5.91955
4.56442,247,235,-87.2607,5.92955
3.11237,205,184,-87.7017,5.98955
3.91378,240,223,-87.7107,5.94955
3.98393,227,206,-87.6594,5.94955
2.82969,176,163,-87.5027,5.99955
3.62385,153,141,-87.3319,5.96955
4.90988,202,182,-87.8754,5.91955
4.28063,285,261,-88.0498,5.93955
4.82321,184,171,-87.3148,5.91955
4.53853,221,206,-87.7422,5.92955
5.01489,226,208,-87.8076,5.91955
4.91577,209,195,-87.6428,5.91955
4.03104,230,219,-87.3651,5.94955
4.28884,245,231,-87.2075,5.93955
4.60295,172,157,-87.4578,5.92955
4.26717,253,239,-87.0776,5.92955
4.71907,250,233,-87.4857,5.91955
3.44717,165,152,-87.3998,5.97955
4.64452,226,207,-87.394,5.91955
2.74515,228,217,-87.2924,5.99955
2.95511,226,213,-87.2377,5.99955
3.63608,227,211,-87.5985,5.95955
4.75147,229,210,-88.274,5.92955
3.18449,173,150,-87.9014,5.97955
4.00911,225,208,-87.6409,5.94955
4.37542,151,139,-87.3259,5.93955
4.83101,165,148,-87.6948,5.91955
4.39547,209,183,-87.8579,5.92955
4.83226,216,203,-87.4069,5.91955
3.0048,267,247,-87.5413,5.98955
4.3256,189,167,-87.8096,5.93955
5.03164,184,168,-87.7242,5.91955
4.77689,235,216,-87.5905,5.91955
4.44948,203,187,-87.9009,5.93955
3.81007,213,195,-87.7396,5.95955
3.93438,211,198,-87.3281,5.95955
4.44517,174,159,-87.3178,5.92955
3.95135,243,224,-87.3812,5.94955
4.28668,241,228,-87.4633,5.93955
4.60576,154,136,-87.8915,5.92955
4.93935,205,189,-87.614,5.91955
2.74005,267,250,-87.4116,5.99955
4.14661,239,218,-87.5213,5.93955
5.04196,243,220,-87.9473,5.91955
3.02217,266,249,-87.5898,5.98955
4.28894,236,223,-87.1566,5.93955
4.03402,196,183,-87.2525,5.94955
3.60252,220,205,-87.7595,5.96955
4.5428,235,218,-87.6502,5.92955
4.27403,185,170,-87.5774,5.93955
3.46635,235,222,-87.1832,5.96955
3.02935,174,156,-88.0386,5.99955
4.89876,253,237,-87.107,5.90955
3.39052,273,256,-87.3551,5.96955
3.77325,193,179,-87.2526,5.95955
3.41868,224,211,-87.2996,5.97955
3.27072,212,197,-87.2532,5.97955
4.15968,260,245,-87.5256,5.94955
2.86783,182,169,-87.4242,5.99955
4.65968,258,245,-87.2931,5.92955
4.69678,198,180,-87.6595,5.91955
3.27942,216,198,-87.8379,5.97955
4.76379,237,224,-87.2768,5.91955
4.11007,222,207,-87.3466,5.94955
4.15788,226,214,-87.2167,5.94955
2.75418,250,233,-87.3185,5.99955
4.75862,194,179,-87.2449,5.91955
2.93692,303,278,-87.712,5.98955
4.40809,177,162,-87.4067,5.92955
4.22755,193,174,-87.7375,5.93955
4.29192,249,229,-87.673,5.93955
3.95158,218,194,-87.734,5.94955
3.75583,201,183,-87.5437,5.95955
2.64911,223,201,-87.8677,5.99955
4.11969,257,240,-87.2929,5.93955
3.71897,205,192,-87.318,5.96955
2.83532,166,146,-87.9731,5.99955
4.67333,235,224,-87.3267,5.92955
4.27807,233,215,-87.4534,5.93955
4.07359,182,170,-87.2152,5.94955
2.81781,144,133,-87.3996,5.99955
4.98054,182,164,-87.6892,5.90955
4.96567,170,157,-87.2702,5.91955
3.50381,225,208,-87.4334,5.96955
4.64865,186,173,-87.1197,5.91955
3.16952,201,189,-87.3509,5.98955
2.99063,240,224,-87.3138,5.98955
5.01699,183,168,-87.6016,5.91955
4.73761,203,186,-87.5067,5.91955
4.39663,203,191,-87.2547,5.93955
4.24824,210,193,-87.6242,5.93955
3.72593,274,253,-87.2478,5.94955
3.48957,206,195,-87.113,5.96955
4.94472,242,230,-87.0908,5.90955
3.04711,271,257,-87.3271,5.98955
2.63109,152,140,-87.4227,5.99955
2.67548,221,206,-87.7629,5.99955
4.25277,227,211,-87.8012,5.93955
4.29111,159,145,-87.5676,5.93955
3.69318,258,240,-87.2198,5.94955
3.22109,272,251,-87.8196,5.97955
2.82241,162,146,-87.6427,5.99955
3.76748,207,189,-87.24,5.94955
4.86544,182,160,-88.2753,5.92955
2.43034,185,169,-87.5025,5.99955
3.66383,169,157,-87.2562,5.96955
4.49265,178,165,-87.3227,5.92955
4.37847,185,165,-87.9109,5.93955
3.55924,156,138,-87.7149,5.96955
3.66821,270,255,-87.0566,5.95955
4.17722,225,204,-87.8441,5.93955
4.60593,254,239,-87.6667,5.92955
2.95546,212,194,-87.5075,5.98955
2.79764,235,215,-88.1657,5.99955
4.5835,272,252,-87.8409,5.92955
4.12887,230,215,-87.1274,5.93955
4.06496,214,199,-87.3788,5.94955
3.40982,211,200,-87.2241,5.97955
4.68859,228,214,-87.4648,5.92955
5.05638,261,245,-87.5649,5.90955
4.2945,210,196,-87.2644,5.93955
4.42567,160,147,-87.2755,5.92955
4.41509,194,179,-87.4723,5.93955
4.26583,186,169,-87.3671,5.93955
3.13371,254,241,-87.2194,5.97955
4.45125,206,195,-87.3492,5.93955
4.14783,226,205,-87.7294,5.93955
4.02669,224,210,-87.3043,5.94955
3.70476,243,228,-87.5057,5.95955
4.87441,219,198,-87.8448,5.91955
3.5141,199,174,-87.9875,5.96955
4.53955,221,209,-87.3229,5.93955
3.59057,205,190,-87.447,5.96955
5.00165,207,187,-88.0075,5.91955
4.21854,259,243,-87.2983,5.93955
2.56924,193,178,-87.8356,5.99955
4.85072,222,205,-87.5615,5.91955
4.5635,242,223,-87.5436,5.92955
4.30808,265,247,-87.7378,5.93955
4.59451,221,206,-87.3659,5.92955
3.89452,262,237,-87.5961,5.94955
3.52381,200,186,-87.2562,5.96955
4.03795,202,188,-87.2257,5.94955
2.77755,253,237,-87.2358,5.99955
4.02604,186,173,-87.358,5.94955
4.03064,181,168,-87.2306,5.94955
2.47339,248,234,-87.4248,5.99955
4.12354,266,253,-87.2513,5.94955
4.1803,220,197,-87.7175,5.93955
3.54882,226,211,-87.6001,5.96955
4.72033,240,228,-87.2145,5.92955
2.91313,171,153,-87.7308,5.99955
2.80988,249,230,-87.2212,5.99955
3.11741,227,210,-87.5679,5.98955
4.33497,169,152,-87.5851,5.92955
3.25186,172,158,-87.3748,5.97955
4.13985,190,175,-87.4703,5.93955
3.49878,187,170,-87.5552,5.96955
4.78984,225,212,-87.1989,5.91955
4.1183,210,196,-87.1976,5.94955
4.47299,201,183,-87.7333,5.92955
4.53346,199,177,-88.0192,5.92955
3.40511,195,180,-87.7252,5.97955
3.34118,210,192,-87.597,5.96955
3.01489,193,181,-87.3962,5.99955
3.02403,161,144,-87.7211,5.98955
4.1507,266,245,-87.6401,5.93955
3.95735,187,170,-87.8481,5.95955
3.65743,226,210,-87.414,5.95955
2.62843,223,209,-87.1194,5.99955
3.97713,178,164,-87.4704,5.94955
4.815,226,205,-87.4972,5.90955
4.30494,171,156,-87.3715,5.93955
3.81716,174,159,-87.4982,5.95955
4.91216,157,144,-87.4539,5.91955
4.87017,192,177,-87.1161,5.91955
4.45134,250,230,-87.5149,5.92955
3.98867,213,188,-87.5685,5.93955
3.97957,243,231,-87.3307,5.95955
3.59757,256,242,-87.1817,5.95955
3.50246,216,204,-87.1324,5.96955
4.8025,250,234,-87.5773,5.91955
4.157,244,229,-87.4372,5.94955
2.80165,217,202,-87.4317,5.99955
4.99067,239,223,-87.4939,5.90955
4.44801,232,215,-87.3517,5.92955
4.91705,191,177,-87.5721,5.91955
4.66973,202,190,-87.1172,5.92955
2.99587,192,176,-88.0008,5.99955
4.75158,169,156,-87.3196,5.91955
5.00224,212,186,-87.8966,5.90955
3.90237,222,204,-87.4138,5.94955
4.83876,243,231,-87.0688,5.91955
2.79474,237,214,-87.5453,5.99955
2.56357,213,199,-87.2326,5.99955
4.99358,237,222,-87.7461,5.91955
4.52492,159,145,-87.4731,5.92955
3.77698,247,234,-87.2744,5.95955
3.31931,221,208,-87.0725,5.96955
4.02599,189,174,-87.5806,5.94955
4.77417,189,177,-87.2874,5.92955
3.94666,188,167,-87.6548,5.94955
3.96761,247,229,-87.5623,5.94955
3.32889,201,188,-87.2103,5.97955
4.18571,199,187,-87.0981,5.93955
4.21654,219,202,-87.4763,5.93955
3.36286,174,160,-87.2439,5.97955
2.41528,203,191,-87.3249,5.99955
3.43779,271,249,-88.1751,5.97955
3.71616,160,141,-88.0832,5.96955
4.85459,243,226,-87.5214,5.91955
3.69038,245,230,-87.3569,5.95955
3.83045,209,195,-87.5657,5.95955
4.9104,233,220,-87.3812,5.91955
3.82938,187,171,-87.4171,5.95955
4.05982,260,240,-87.4442,5.93955
3.27888,245,222,-87.9628,5.97955
3.40462,211,194,-87.5437,5.96955
3.71706,225,212,-87.3021,5.96955
3.09536,279,263,-87.3432,5.98955
3.28465,246,232,-87.2515,5.97955
2.83684,228,205,-88.1722,5.99955
2.67167,200,188,-87.3652,5.99955
2.55846,147,134,-87.2436,5.99955
5.03715,199,183,-87.7046,5.91955
3.40624,210,197,-87.3952,5.97955
4.27053,219,204,-87.4418,5.93955
2.52468,172,158,-87.3527,5.99955
3.36269,219,203,-87.4296,5.97955
2.92437,270,256,-87.2553,5.99955
4.27655,258,238,-88.0457,5.93955
3.96495,177,159,-87.5614,5.94955
3.58769,203,189,-87.4445,5.96955
3.21096,252,238,-87.4186,5.97955
2.93685,178,163,-87.7523,5.99955
4.98858,244,228,-87.2298,5.90955
4.45991,174,162,-87.3584,5.93955
3.6492,214,198,-87.2853,5.95955
4.72988,271,254,-87.4056,5.91955
2.72927,228,209,-87.7147,5.99955
3.30265,211,198,-87.3958,5.98955
4.66261,270,251,-87.6213,5.91955
4.5153,263,249,-87.3993,5.92955
4.97037,175,159,-87.6841,5.91955
3.57603,243,231,-87.2166,5.96955
2.85243,233,215,-87.8858,5.99955
4.41722,195,174,-88.2494,5.93955
2.87908,172,156,-87.3099,5.99955
4.7142,236,217,-87.9066,5.91955
4.86608,174,162,-87.1987,5.91955
